ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-2716941,4,19/02/16 19:32,20/02/16 1:32,41.163626,-85.244829,41.160009,-85.232528,0.687,Closed at Johnson Rd - Road closed due to accident.,7851, Goshen Rd,L,Fort Wayne,Allen,IN,46818-9691,US,US/Eastern,KFWA,19/02/16 19:54,55.9,,47,29.77,10,WSW,29.9,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-2716942,2,19/02/16 20:16,20/02/16 2:16,39.14014,-84.53495,39.12338,-84.53557,1.158,Between US-52/Hopple St/Exit 3 and Western Hills Viad/Exit 2 - Accident.,,I-75 S,R,Cincinnati,Hamilton,OH,45225,US,US/Eastern,KLUK,19/02/16 19:53,60.1,,51,29.94,10,SW,19.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2716943,4,19/02/16 20:26,20/02/16 2:26,40.94537,-81.15473,40.945772,-81.172194,0.912,Closed at McCallum Ave NE - Road closed due to accident.,12717, Edison St NE,L,Alliance,Stark,OH,44601-9715,US,US/Eastern,KCAK,19/02/16 20:51,50,,57,29.8,10,SW,20.7,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2716944,4,19/02/16 20:23,20/02/16 2:23,41.68591,-83.911307,41.704523,-83.9136,1.291,Closed at County Road T - Road closed due to accident.,2650, County Road S,L,Metamora,Fulton,OH,43540,US,US/Eastern,KTOL,19/02/16 20:52,55.9,,47,29.67,10,WSW,27.6,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2716945,4,19/02/16 20:23,20/02/16 2:23,41.704523,-83.9136,41.68591,-83.911307,1.291,Closed at County Road S - Road closed due to accident.,16688, State Route 64,R,Metamora,Fulton,OH,43540-9701,US,US/Eastern,KTOL,19/02/16 20:52,55.9,,47,29.67,10,WSW,27.6,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2716946,4,19/02/16 20:26,20/02/16 2:26,40.945772,-81.172194,40.94537,-81.15473,0.912,Closed at Freshley Ave NE - Road closed due to accident.,11821, Edison St NE,L,Alliance,Stark,OH,44601-9714,US,US/Eastern,KCAK,19/02/16 20:51,50,,57,29.8,10,SW,20.7,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2716947,4,20/02/16 8:49,20/02/16 14:49,38.82445,-82.98299,38.84111,-82.98432,1.153,Closed approaching Portsmouth - Road closed due to accident.,,Maple Benner Rd,R,Portsmouth,Scioto,OH,45662,US,US/Eastern,KHTS,20/02/16 8:51,54,,57,30.08,10,SSW,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716948,4,20/02/16 8:49,20/02/16 14:49,38.84111,-82.98432,38.82445,-82.98299,1.153,Closed past Portsmouth - Road closed due to accident.,7860, US Highway 23,R,Lucasville,Scioto,OH,45648-8419,US,US/Eastern,KHTS,20/02/16 8:51,54,,57,30.08,10,SSW,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716949,2,20/02/16 12:52,20/02/16 18:52,39.00079,-84.42043,39.003968,-84.42433,0.303,Past KY-9/Aa Hwy - Accident.,,Alexandria Pike,R,Newport,Campbell,KY,41076,US,US/Eastern,KLUK,20/02/16 12:53,69.1,,44,29.99,10,SW,16.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-2716950,4,20/02/16 14:11,20/02/16 20:11,39.96071,-85.35383,39.97002,-85.35153,0.655,Closed between Cadiz and Blountsville - Road closed due to accident.,1598, County Road 200,R,New Castle,Henry,IN,47362,US,US/Eastern,KAID,20/02/16 13:45,68,,30,29.92,10,WSW,16.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716951,3,21/02/16 4:12,21/02/16 10:12,39.2675,-81.49929,39.26867,-81.49909,0.082,At US-50/Exit 176 - Accident.,,US-50 E,R,Parkersburg,Wood,WV,26104,US,US/Eastern,KPKB,21/02/16 3:53,57,,77,29.95,10,SW,6.9,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2716952,4,21/02/16 6:39,21/02/16 12:39,40.27317,-85.5577,40.42642,-85.54938,10.598,Closed between US-35/IN-28/Exit 45 and IN-26/Exit 55 - Road closed due to accident.,,I-69 N,R,Gaston,Delaware,IN,47342,US,US/Eastern,KMIE,21/02/16 6:53,37,32.4,76,29.97,10,NE,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-2716953,4,21/02/16 6:39,21/02/16 12:39,40.42667,-85.54968,40.27678,-85.55806,10.366,Closed between IN-26/Exit 55 and US-35/IN-28/Exit 45 - Road closed due to accident.,,I-69 S,R,Fairmount,Grant,IN,46928,US,US/Eastern,KMZZ,21/02/16 6:35,34.9,30.8,66,29.99,10,NNE,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-2716954,3,21/02/16 9:27,21/02/16 15:27,38.130782,-81.388878,38.131965,-81.391741,0.176,At Sharon Hollow Rd/Exit 79 - Accident.,,I-77 S,R,Hansford,Kanawha,WV,25103,US,US/Eastern,KCRW,21/02/16 9:54,52,,93,29.96,1,SSW,5.8,0.09,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716955,2,21/02/16 9:51,21/02/16 15:51,38.545195,-85.778613,38.530883,-85.774975,1.008,Between Henryville Rest Area and Blue Lick Rd/Exit 16 - Accident.,,I-65 S,R,Henryville,Clark,IN,47126,US,US/Eastern,KLOU,21/02/16 9:53,57,,93,29.95,2,North,3.5,0.09,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716956,2,21/02/16 12:30,21/02/16 18:30,38.362427,-81.714434,38.358832,-81.717444,0.297,Between McIlwain St and US-60/Maccorkle Ave/Exit 54 - Accident.,10, Maccorkle Ave SW,R,South Charleston,Kanawha,WV,25303-1412,US,US/Eastern,KCRW,21/02/16 12:54,54,,93,29.9,7,Calm,,0.05,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716957,3,21/02/16 21:06,22/02/16 3:06,38.39115,-81.58664,38.39614,-81.59262,0.473,At US-119/Exit 1 - Accident.,,I-79 N,R,Charleston,Kanawha,WV,25302,US,US/Eastern,KCRW,21/02/16 20:54,51.1,,89,29.96,8,Variable,4.6,0.11,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2716958,4,22/02/16 2:45,22/02/16 8:45,40.08978,-82.98726,40.05915,-82.99841,2.197,Closed between OH-161/Exit 117 and Morse Rd/Exit 116 - Road closed due to accident.,,North Fwy S,R,Columbus,Franklin,OH,43229,US,US/Eastern,KOSU,22/02/16 2:53,32,24.8,92,30.11,10,North,8.1,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2716959,3,22/02/16 2:57,22/02/16 8:57,40.0122,-82.99188,40.02523,-82.9945,0.911,Between Hudson St/Exit 112 and Weber Rd/Exit 113 - Accident.,,North Fwy N,R,Columbus,Franklin,OH,43211,US,US/Eastern,KCMH,22/02/16 2:51,30,24.1,88,30.11,10,North,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2716960,2,22/02/16 6:12,22/02/16 12:12,41.68918,-83.53682,41.68965,-83.52904,0.403,At Expressway Dr/Exit 207 - Accident.,,I-75 N,R,Toledo,Lucas,OH,43608,US,US/Eastern,KDUH,22/02/16 6:14,26.2,,93,30.2,10,Calm,,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-2716961,2,22/02/16 7:26,22/02/16 13:26,39.3781,-84.365,39.35249,-84.37607,1.866,Between OH-129/Exit 24 and Tylersville Rd/Exit 22 - Accident.,,I-75 S,R,Middletown,Butler,OH,45044,US,US/Eastern,KMWO,22/02/16 7:35,34.2,30,85,30.17,10,NNE,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716962,3,22/02/16 8:00,22/02/16 14:00,39.11919,-84.53539,39.114581,-84.532211,0.361,Between Western Ave/Findlay St/Exit 2 and Ezzard Charles Dr/Exit 1 - Accident.,,I-75 S,R,Cincinnati,Hamilton,OH,45214,US,US/Eastern,KLUK,22/02/16 7:53,32,25.6,88,30.17,10,NE,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716963,4,22/02/16 7:56,22/02/16 13:56,39.05029,-83.77673,39.04827,-83.77199,0.29,Closed between Bells Run Rd and Stringtown Rd - Road closed due to accident.,2800, State Route 321,L,Sardinia,Brown,OH,45171-9448,US,US/Eastern,KI69,22/02/16 7:57,32.2,27.7,96,30.13,10,North,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716964,4,22/02/16 7:56,22/02/16 13:56,39.04827,-83.77199,39.05029,-83.77673,0.29,Closed between Stringtown Rd and Bells Run Rd - Road closed due to accident.,2895, State Route 321,R,Sardinia,Brown,OH,45171-8483,US,US/Eastern,KI69,22/02/16 7:57,32.2,27.7,96,30.13,10,North,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716965,2,22/02/16 8:42,22/02/16 14:42,40.0717,-82.90821,40.05089,-82.90272,1.467,Ramp to Easton Way - Accident.,,Outerbelt S,R,Columbus,Franklin,OH,43230,US,US/Eastern,KCMH,22/02/16 8:51,35.1,30.1,76,30.17,10,NE,5.8,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716966,2,22/02/16 8:41,22/02/16 14:41,39.09655,-84.48312,39.09841,-84.49,0.391,At KY-8/Exit 5 - Accident.,,I-471 N,R,Newport,Campbell,KY,41071,US,US/Eastern,KLUK,22/02/16 8:53,35.1,31,82,30.17,10,ENE,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716967,2,22/02/16 9:29,22/02/16 15:29,40.43077,-80.02638,40.43077,-80.02638,0,At US-19/PA-51/Exit 69B/Exit 69C - Accident.,,Saw Mill Run Blvd S,R,Pittsburgh,Allegheny,PA,15220,US,US/Eastern,KAGC,22/02/16 9:53,39,34,62,30.17,10,North,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716968,4,22/02/16 9:32,22/02/16 15:32,41.443708,-85.19285,41.438119,-85.159694,1.76,Closed at Orland - Road closed due to accident.,119, US Highway 6,R,Corunna,De Kalb,IN,46730-9769,US,US/Eastern,KGWB,22/02/16 9:35,33.8,28.6,87,30.19,7,East,5.8,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716969,4,22/02/16 9:32,22/02/16 15:32,41.438119,-85.159694,41.443708,-85.19285,1.76,Closed at Fairview Blvd/Kammerer Rd - Road closed due to accident.,817, US Highway 6,L,Corunna,De Kalb,IN,46730-9733,US,US/Eastern,KGWB,22/02/16 9:35,33.8,28.6,87,30.19,7,East,5.8,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716970,2,22/02/16 12:04,22/02/16 18:04,41.46747,-81.75909,41.47442,-81.71182,2.494,Between West Blvd/98th St/Exit 167 and 41st St/Exit 169 - Accident.,,I-90 E,R,Cleveland,Cuyahoga,OH,44111,US,US/Eastern,KCLE,22/02/16 11:51,39,36.8,62,30.25,10,Variable,3.5,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716971,4,22/02/16 14:44,22/02/16 20:44,39.044435,-84.465864,39.05964,-84.416682,2.84,Closed between I-471/Exit 74 and US-52/Kellogg Ave/Exit 72 - Road closed due to accident.,,I-275 E,R,Newport,Campbell,KY,41076,US,US/Eastern,KLUK,22/02/16 14:53,48.9,,54,30.09,10,East,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716972,4,22/02/16 16:27,22/02/16 22:27,39.22461,-84.45364,39.22518,-84.45309,0.049,Closed at Davis St/Wyoming Ave/Exit 12 - Road closed due to accident.,,I-75 S,R,Cincinnati,Hamilton,OH,45215,US,US/Eastern,KLUK,22/02/16 16:53,48.9,,56,30.06,10,ENE,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716973,4,22/02/16 16:40,22/02/16 22:40,41.104217,-81.499987,41.096131,-81.499969,0.559,Closed between OH-261/E Tallmadge Ave and E Glenwood Ave - Road closed due to accident.,,OH-59 S,R,Akron,Summit,OH,44310,US,US/Eastern,KAKR,22/02/16 16:54,46,41,40,30.13,10,NNE,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716974,4,22/02/16 16:39,22/02/16 22:39,41.1003,-81.4999,41.1215,-81.48673,1.617,Closed between OH-261/E Tallmadge Ave and Howe Ave - Road closed due to accident.,,OH-8 N,R,Akron,Summit,OH,44310,US,US/Eastern,KAKR,22/02/16 16:54,46,41,40,30.13,10,NNE,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716975,3,22/02/16 17:24,22/02/16 23:24,39.1021,-84.49754,39.10234,-84.498,0.03,At US-50/Columbia Pky/Exit 6 - Accident.,,I-471 N,R,Cincinnati,Hamilton,OH,45202,US,US/Eastern,KLUK,22/02/16 17:53,46.9,,61,30.06,10,NE,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716976,2,22/02/16 17:24,22/02/16 23:24,41.46375,-81.69353,41.46786,-81.6927,0.287,At I-90/I-490/14th St/Exit 247 - Accident.,,I-71 N,R,Cleveland,Cuyahoga,OH,44109,US,US/Eastern,KBKL,22/02/16 17:53,33.1,24.4,66,30.18,10,NNE,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716977,3,22/02/16 19:35,23/02/16 1:35,41.52134,-83.45642,41.52492,-83.46009,0.312,Ramp to I-280/OH-420/Exit 71 - Accident.,3181, Libbey Rd,L,Perrysburg,Wood,OH,43551-9740,US,US/Eastern,KTDZ,22/02/16 19:53,30,21.7,75,30.21,10,NE,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-2716978,3,22/02/16 19:35,23/02/16 1:35,41.52549,-83.46344,41.52383,-83.46192,0.139,Ramp to I-80/I-90/Ohio Tpke - Accident.,,I-280 S,R,Perrysburg,Wood,OH,43551,US,US/Eastern,KTDZ,22/02/16 19:53,30,21.7,75,30.21,10,NE,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-2716979,2,22/02/16 21:02,23/02/16 3:02,41.43166,-81.68161,41.43592,-81.6825,0.298,At Spring Rd/Hinckley Pky - Accident.,,Jennings Fwy N,R,Cleveland,Cuyahoga,OH,44109,US,US/Eastern,KBKL,22/02/16 20:53,30.9,22.2,59,30.19,10,NE,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2716980,3,22/02/16 21:39,23/02/16 3:39,38.22363,-85.50532,38.22295,-85.50419,0.077,Ramp to Exit 25B - Accident.,,KY-841 N,R,Louisville,Jefferson,KY,40299,US,US/Eastern,KLOU,22/02/16 21:53,46,43.9,61,30.04,10,NE,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2716981,4,22/02/16 21:44,23/02/16 3:44,40.85466,-81.41647,40.82802,-81.39715,2.099,Closed between Whipple Ave NW/Exit 109A and US-62/Exit 107 - Road closed due to accident.,,I-77 S,R,Canton,Stark,OH,44709,US,US/Eastern,KCAK,22/02/16 21:51,30.9,21.7,67,30.15,10,NE,11.5,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2716982,3,22/02/16 22:33,23/02/16 4:33,38.22272,-85.50111,38.22293,-85.50793,0.37,At I-265/KY-841/Exit 19 - Accident.,,I-64 W,R,Louisville,Jefferson,KY,40299,US,US/Eastern,KLOU,22/02/16 22:53,44.1,41.5,65,30.03,10,NNE,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2716983,2,23/02/16 1:09,23/02/16 7:09,39.12424,-84.53501,39.12632,-84.53449,0.146,At Western Hills Viad/Exit 2 - Accident.,,I-75 N,R,Cincinnati,Hamilton,OH,45214,US,US/Eastern,KLUK,23/02/16 0:53,36,31.1,79,30.05,10,NNE,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2716984,2,23/02/16 3:12,23/02/16 9:12,39.09858,-84.51974,39.09754,-84.52216,0.148,Ramp to Spence Brg - Accident.,,US-50 W,R,Cincinnati,Hamilton,OH,45202,US,US/Eastern,KLUK,23/02/16 2:53,34,26.6,82,30.06,10,NNE,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2716985,2,23/02/16 5:15,23/02/16 11:15,39.63551,-84.19519,39.63103,-84.20713,0.707,At OH-725/Exit 2 - Accident.,,I-675 S,R,Dayton,Montgomery,OH,45459,US,US/Eastern,KMGY,23/02/16 4:53,30,21.1,72,30.02,10,NE,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2716986,2,23/02/16 7:20,23/02/16 13:20,40.39715,-80.10368,40.39715,-80.10368,0,At Noblestown Rd/Exit 57 - Accident.,,I-79 N,R,Carnegie,Allegheny,PA,15106,US,US/Eastern,KAGC,23/02/16 6:53,39.9,37.8,65,30.08,10,ENE,3.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716987,3,23/02/16 7:20,23/02/16 13:20,41.56709,-81.57816,41.55022,-81.60536,1.827,Between 140th St/152nd St/Exit 180 and Eddy Rd/Exit 178 - Accident.,,OH-2 W,R,Cleveland,Cuyahoga,OH,44110,US,US/Eastern,KCGF,23/02/16 6:45,28.4,19.7,86,30.13,20,ENE,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716988,4,23/02/16 7:39,23/02/16 13:39,41.18225,-84.94276,41.18225,-84.94276,0,At Notestine Rd - Accident.,15603, Notestine Rd,L,New Haven,Allen,IN,46774-9748,US,US/Eastern,KFWA,23/02/16 7:54,26.1,16.8,84,30.12,10,NE,9.2,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716989,4,23/02/16 7:39,23/02/16 13:39,41.18225,-84.94276,41.18225,-84.94276,0,At Notestine Rd - Accident.,15603, Notestine Rd,L,New Haven,Allen,IN,46774-9748,US,US/Eastern,KFWA,23/02/16 7:54,26.1,16.8,84,30.12,10,NE,9.2,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716990,2,23/02/16 8:11,23/02/16 14:11,39.10148,-84.52341,39.09841,-84.52241,0.219,At I-71/US-50/Exit 1 - Accident.,,US-50 E,R,Cincinnati,Hamilton,OH,45202,US,US/Eastern,KLUK,23/02/16 7:53,30.9,25.2,82,30.02,10,NE,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716991,2,23/02/16 8:11,23/02/16 14:11,39.10266,-84.52468,39.10209,-84.52396,0.055,At I-71/US-50/Exit 1 - Accident.,,I-75 S,R,Cincinnati,Hamilton,OH,45203,US,US/Eastern,KLUK,23/02/16 7:53,30.9,25.2,82,30.02,10,NE,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716992,2,23/02/16 8:15,23/02/16 14:15,41.55245,-83.60062,41.54706,-83.60676,0.489,At US-20/US-23/Exit 193 - Accident.,,I-75 S,R,Perrysburg,Wood,OH,43551,US,US/Eastern,KTDZ,23/02/16 7:53,30,21.7,82,30.15,10,ENE,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716993,2,23/02/16 8:57,23/02/16 14:57,38.52006,-81.35221,38.45536,-81.49748,9.039,Between US-119/Bufflick Rd/Exit 19 and CR-43/Frame Rd/Exit 9 - Accident.,,I-79 S,R,Clendenin,Kanawha,WV,25045,US,US/Eastern,KCRW,23/02/16 8:54,46.9,,77,29.99,10,ENE,9.2,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716994,4,23/02/16 10:20,23/02/16 16:20,41.3513,-83.62276,41.2363,-83.65434,8.113,Closed between US-6/Exit 179 and Cygnet Rd/Exit 171 - Road closed due to accident.,,I-75 S,R,Bowling Green,Wood,OH,43402,US,US/Eastern,KTDZ,23/02/16 9:53,36,28,64,30.2,10,ENE,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716995,2,23/02/16 10:20,23/02/16 16:20,39.25015,-81.30566,39.25135,-81.32426,0.999,At I-77/WV-2/Exit 176 - Accident.,14275, US Highway 50,L,Waverly,Wood,WV,26184,US,US/Eastern,KPKB,23/02/16 9:53,46,43.1,56,30.02,10,East,5.8,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716996,4,23/02/16 10:36,23/02/16 16:36,41.345031,-82.285379,41.351335,-82.261446,1.316,Closed between Lagrange and Wallu Dr - Road closed due to accident.,49622, Telegraph Rd,L,Amherst,Lorain,OH,44001-9540,US,US/Eastern,KLPR,23/02/16 10:53,39,31.8,62,30.15,10,ENE,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716997,4,23/02/16 10:36,23/02/16 16:36,41.351335,-82.261446,41.345031,-82.285379,1.316,Closed between Wallu Dr and Lagrange - Road closed due to accident.,48304, W Main St,R,Amherst,Lorain,OH,44001-9712,US,US/Eastern,KLPR,23/02/16 10:53,39,31.8,62,30.15,10,ENE,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
